id,truckid,driverid,event,latitude,longitude,city,state,velocity,event_ind,idling_ind
1639,A24,A24,normal,38.297538,-122.286865,Napa,California,0,0,1
1647,A98,A98,normal,33.683947,-117.794694,Irvine,California,0,0,1
1648,A89,A89,normal,37.77493,-122.419416,San Francisco,California,0,0,1
1664,A41,A41,normal,39.409608,-123.355566,Willits,California,0,0,1
1675,A29,A29,normal,38.752124,-121.288006,Roseville,California,0,0,1
1684,A61,A61,normal,33.663357,-116.310009,La Quinta,California,0,0,1
1691,A84,A84,normal,39.409608,-123.355566,Willits,California,0,0,1
1695,A10,A10,normal,39.409608,-123.355566,Willits,California,0,0,1
1700,A96,A96,normal,37.962146,-122.345526,San Pablo,California,0,0,1
1714,A79,A79,normal,38.805462,-123.017223,Cloverdale,California,0,0,1
1716,A27,A27,normal,37.484938,-119.966284,Mariposa,California,0,0,1
1719,A13,A13,normal,37.957702,-121.29078,Stockton,California,0,0,1
1722,A48,A48,normal,37.957702,-121.29078,Stockton,California,0,0,1
1723,A99,A99,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
1736,A8,A8,normal,39.409608,-123.355566,Willits,California,0,0,1
1740,A80,A80,normal,38.019366,-122.134132,Martinez,California,0,0,1
1743,A74,A74,normal,34.106676,-117.806726,San Dimas,California,0,0,1
1758,A10,A10,normal,34.354166,-119.059271,Santa Paula,California,0,0,1
1766,A54,A54,normal,34.953034,-120.435719,Santa Maria,California,0,0,1
1784,A12,A12,normal,39.409608,-123.355566,Willits,California,0,0,1
1789,A79,A79,normal,34.106676,-117.806726,San Dimas,California,0,0,1
1801,A46,A46,normal,35.373292,-119.018712,Bakersfield,California,0,0,1
1807,A49,A49,normal,39.409608,-123.355566,Willits,California,0,0,1
1819,A78,A78,normal,38.130197,-121.272447,Lodi,California,0,0,1
1830,A63,A63,normal,38.716687,-121.364422,Antelope,California,0,0,1
1833,A78,A78,normal,33.846404,-118.046731,La Palma,California,0,0,1
1836,A29,A29,normal,33.19587,-117.379483,Oceanside,California,0,0,1
1843,A23,A23,normal,36.746842,-119.772587,Fresno,California,0,0,1
1848,A23,A23,normal,34.500831,-117.185876,Apple Valley,California,0,0,1
1852,A95,A95,unsafe following distance,33.743076,-117.109197,Homeland,California,0,1,1
1853,A17,A17,normal,41.526509,-124.038407,Klamath,California,0,0,1
1859,A68,A68,normal,38.161861,-121.611621,Isleton,California,0,0,1
1861,A40,A40,normal,37.957702,-121.29078,Stockton,California,0,0,1
1890,A18,A18,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
1891,A45,A45,normal,34.500831,-117.185876,Apple Valley,California,0,0,1
1897,A71,A71,normal,32.811161,-115.380264,Holtville,California,0,0,1
1902,A15,A15,normal,38.40765,-122.947713,Occidental,California,0,0,1
1909,A23,A23,normal,36.746842,-119.772587,Fresno,California,0,0,1
1914,A68,A68,normal,34.354166,-119.059271,Santa Paula,California,0,0,1
1919,A86,A86,normal,33.846404,-118.046731,La Palma,California,0,0,1
1920,A32,A32,normal,37.005782,-121.568275,Gilroy,California,0,0,1
1932,A3,A3,normal,36.471865,-6.196595,San Fernando,California,0,0,1
1935,A4,A4,normal,37.962146,-122.345526,San Pablo,California,0,0,1
1937,A43,A43,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
1941,A30,A30,normal,36.471865,-6.196595,San Fernando,California,0,0,1
1950,A37,A37,normal,39.409608,-123.355566,Willits,California,0,0,1
1952,A23,A23,normal,39.409608,-123.355566,Willits,California,0,0,1
1956,A16,A16,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
1957,A22,A22,normal,33.743076,-117.109197,Homeland,California,0,0,1
1965,A56,A56,normal,34.106676,-117.806726,San Dimas,California,0,0,1
1976,A81,A81,normal,35.373292,-119.018712,Bakersfield,California,0,0,1
1979,A13,A13,normal,37.957702,-121.29078,Stockton,California,0,0,1
1996,A59,A59,normal,33.846404,-118.046731,La Palma,California,0,0,1
1999,A18,A18,normal,37.77493,-122.419416,San Francisco,California,0,0,1
2005,A94,A94,normal,33.19587,-117.379483,Oceanside,California,0,0,1
2006,A70,A70,normal,38.716687,-121.364422,Antelope,California,0,0,1
2008,A17,A17,normal,32.811161,-115.380264,Holtville,California,0,0,1
2012,A74,A74,normal,36.852455,-121.401602,Hollister,California,0,0,1
2016,A72,A72,normal,37.77493,-122.419416,San Francisco,California,0,0,1
2019,A26,A26,normal,34.500831,-117.185876,Apple Valley,California,0,0,1
2024,A3,A3,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
2025,A63,A63,normal,37.957702,-121.29078,Stockton,California,0,0,1
2028,A97,A97,normal,39.017396,-122.057748,Arbuckle,California,0,0,1
2029,A53,A53,normal,38.161861,-121.611621,Isleton,California,0,0,1
2032,A93,A93,normal,39.017396,-122.057748,Arbuckle,California,0,0,1
2037,A52,A52,normal,34.435829,-119.827639,Goleta,California,0,0,1
2039,A44,A44,normal,33.683947,-117.794694,Irvine,California,0,0,1
2045,A9,A9,normal,34.579434,-118.116461,Palmdale,California,0,0,1
2050,A83,A83,normal,34.354166,-119.059271,Santa Paula,California,0,0,1
2055,A56,A56,normal,34.435829,-119.827639,Goleta,California,0,0,1
2062,A69,A69,normal,36.977173,-121.899402,Aptos,California,0,0,1
2063,A91,A91,normal,33.846404,-118.046731,La Palma,California,0,0,1
2064,A87,A87,normal,37.941325,-122.484704,San Quentin,California,0,0,1
2072,A77,A77,normal,37.77493,-122.419416,San Francisco,California,0,0,1
2075,A93,A93,normal,36.852455,-121.401602,Hollister,California,0,0,1
2076,A57,A57,normal,40.563763,-122.238892,Palo Cedro,California,0,0,1
2077,A10,A10,normal,34.354166,-119.059271,Santa Paula,California,0,0,1
2083,A94,A94,normal,32.61768,-116.187424,Jacumba,California,0,0,1
2086,A25,A25,normal,33.683947,-117.794694,Irvine,California,0,0,1
2087,A88,A88,normal,40.563763,-122.238892,Palo Cedro,California,0,0,1
2088,A94,A94,normal,37.957702,-121.29078,Stockton,California,0,0,1
2091,A57,A57,normal,38.019366,-122.134132,Martinez,California,0,0,1
2096,A12,A12,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
2112,A75,A75,normal,39.017396,-122.057748,Arbuckle,California,0,0,1
2113,A49,A49,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
2115,A71,A71,normal,32.811161,-115.380264,Holtville,California,0,0,1
2120,A80,A80,normal,40.563763,-122.238892,Palo Cedro,California,0,0,1
2121,A34,A34,normal,36.471865,-6.196595,San Fernando,California,0,0,1
2122,A61,A61,normal,35.373292,-119.018712,Bakersfield,California,0,0,1
2129,A88,A88,normal,33.663357,-116.310009,La Quinta,California,0,0,1
2130,A2,A2,normal,36.471865,-6.196595,San Fernando,California,0,0,1
2134,A80,A80,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
2135,A44,A44,normal,33.683947,-117.794694,Irvine,California,0,0,1
2139,A20,A20,normal,37.968812,-121.668008,Knightsen,California,0,0,1
2141,A43,A43,normal,38.716687,-121.364422,Antelope,California,0,0,1
2145,A45,A45,normal,33.846404,-118.046731,La Palma,California,0,0,1
2147,A33,A33,normal,34.500831,-117.185876,Apple Valley,California,0,0,1
2152,A63,A63,normal,39.409608,-123.355566,Willits,California,0,0,1
2153,A30,A30,normal,40.563763,-122.238892,Palo Cedro,California,0,0,1
2154,A26,A26,normal,38.161861,-121.611621,Isleton,California,0,0,1
2159,A8,A8,normal,39.145725,-121.591355,Marysville,California,0,0,1
2163,A22,A22,normal,37.957702,-121.29078,Stockton,California,0,0,1
2164,A37,A37,normal,34.500831,-117.185876,Apple Valley,California,0,0,1
2165,A64,A64,unsafe tail distance,34.500831,-117.185876,Apple Valley,California,0,1,1
2168,A93,A93,normal,39.017396,-122.057748,Arbuckle,California,0,0,1
2174,A56,A56,normal,34.435829,-119.827639,Goleta,California,0,0,1
2178,A65,A65,normal,33.663357,-116.310009,La Quinta,California,0,0,1
2179,A24,A24,normal,34.106676,-117.806726,San Dimas,California,0,0,1
2180,A80,A80,normal,40.58654,-122.391675,Redding,California,0,0,1
2191,A4,A4,normal,39.145725,-121.591355,Marysville,California,0,0,1
2192,A17,A17,normal,38.130197,-121.272447,Lodi,California,0,0,1
2194,A29,A29,normal,37.441883,-122.143019,Palo Alto,California,0,0,1
2201,A6,A6,normal,40.761243,-123.994778,Kneeland,California,0,0,1
2202,A83,A83,lane departure,37.441883,-122.143019,Palo Alto,California,0,1,1
2203,A18,A18,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
2205,A37,A37,normal,37.957702,-121.29078,Stockton,California,0,0,1
2206,A82,A82,normal,38.130197,-121.272447,Lodi,California,0,0,1
2208,A45,A45,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
2216,A18,A18,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
2221,A52,A52,normal,32.811161,-115.380264,Holtville,California,0,0,1
2224,A58,A58,normal,39.145725,-121.591355,Marysville,California,0,0,1
2225,A90,A90,normal,34.019454,-118.491191,Santa Monica,California,0,0,1
2233,A63,A63,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
2242,A46,A46,normal,35.373292,-119.018712,Bakersfield,California,0,0,1
2245,A30,A30,normal,38.019366,-122.134132,Martinez,California,0,0,1
2249,A92,A92,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
2254,A18,A18,normal,40.58654,-122.391675,Redding,California,0,0,1
2262,A11,A11,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
2267,A18,A18,normal,37.941325,-122.484704,San Quentin,California,0,0,1
2271,A73,A73,normal,32.715329,-117.157255,San Diego,California,0,0,1
2273,A35,A35,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
2285,A25,A25,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
2288,A17,A17,normal,39.409608,-123.355566,Willits,California,0,0,1
2292,A26,A26,normal,34.44805,-119.242889,Ojai,California,0,0,1
2294,A73,A73,normal,34.500831,-117.185876,Apple Valley,California,0,0,1
2296,A62,A62,normal,37.962146,-122.345526,San Pablo,California,0,0,1
2305,A71,A71,normal,39.017396,-122.057748,Arbuckle,California,0,0,1
2309,A51,A51,normal,38.297538,-122.286865,Napa,California,0,0,1
2310,A7,A7,normal,40.563763,-122.238892,Palo Cedro,California,0,0,1
2313,A100,A100,normal,37.77493,-122.419416,San Francisco,California,0,0,1
2324,A74,A74,normal,38.716687,-121.364422,Antelope,California,0,0,1
2326,A80,A80,normal,34.500831,-117.185876,Apple Valley,California,0,0,1
2332,A5,A5,unsafe following distance,35.098865,-120.612393,Oceano,California,0,1,1
2336,A20,A20,normal,39.017396,-122.057748,Arbuckle,California,0,0,1
2343,A72,A72,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
2346,A27,A27,normal,36.977173,-121.899402,Aptos,California,0,0,1
2347,A91,A91,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
2349,A97,A97,normal,38.693723,-119.779683,Markleeville,California,0,0,1
2358,A98,A98,normal,32.61768,-116.187424,Jacumba,California,0,0,1
2363,A100,A100,normal,37.962146,-122.345526,San Pablo,California,0,0,1
2364,A80,A80,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
2370,A51,A51,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
2375,A6,A6,normal,34.435829,-119.827639,Goleta,California,0,0,1
2379,A16,A16,normal,37.968812,-121.668008,Knightsen,California,0,0,1
2380,A85,A85,normal,39.409608,-123.355566,Willits,California,0,0,1
2381,A73,A73,normal,34.500831,-117.185876,Apple Valley,California,0,0,1
2383,A36,A36,lane departure,34.019454,-118.491191,Santa Monica,California,0,1,1
2396,A77,A77,normal,37.77493,-122.419416,San Francisco,California,0,0,1
2397,A67,A67,normal,32.61768,-116.187424,Jacumba,California,0,0,1
2401,A13,A13,normal,39.409608,-123.355566,Willits,California,0,0,1
2407,A5,A5,normal,32.715329,-117.157255,San Diego,California,0,0,1
2410,A56,A56,normal,34.020011,-117.949508,La Puente,California,0,0,1
2412,A61,A61,normal,33.663357,-116.310009,La Quinta,California,0,0,1
2422,A72,A72,lane departure,38.161861,-121.611621,Isleton,California,0,1,1
2423,A14,A14,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
2440,A32,A32,unsafe following distance,34.579434,-118.116461,Palmdale,California,0,1,1
2441,A69,A69,normal,39.230151,-121.136075,Rough and Ready,California,0,0,1
2444,A92,A92,normal,35.373292,-119.018712,Bakersfield,California,0,0,1
2451,A64,A64,normal,34.020011,-117.949508,La Puente,California,0,0,1
2460,A48,A48,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
2469,A33,A33,normal,34.020011,-117.949508,La Puente,California,0,0,1
2476,A95,A95,normal,39.150171,-123.207783,Ukiah,California,0,0,1
2477,A97,A97,normal,37.639097,-120.996878,Modesto,California,0,0,1
2478,A30,A30,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
2484,A54,A54,normal,39.409608,-123.355566,Willits,California,0,0,1
2485,A93,A93,lane departure,36.852455,-121.401602,Hollister,California,0,1,1
2487,A94,A94,normal,38.130197,-121.272447,Lodi,California,0,0,1
2489,A88,A88,normal,40.563763,-122.238892,Palo Cedro,California,0,0,1
2495,A50,A50,normal,36.977173,-121.899402,Aptos,California,0,0,1
2497,A27,A27,normal,34.136119,-117.865339,Glendora,California,0,0,1
2500,A4,A4,normal,37.962146,-122.345526,San Pablo,California,0,0,1
2501,A83,A83,normal,37.941325,-122.484704,San Quentin,California,0,0,1
2502,A65,A65,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
2503,A59,A59,normal,32.61768,-116.187424,Jacumba,California,0,0,1
2505,A5,A5,normal,38.716687,-121.364422,Antelope,California,0,0,1
2507,A37,A37,normal,37.441883,-122.143019,Palo Alto,California,0,0,1
2517,A50,A50,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
2518,A38,A38,unsafe tail distance,34.500831,-117.185876,Apple Valley,California,0,1,1
2521,A75,A75,normal,32.811161,-115.380264,Holtville,California,0,0,1
2522,A72,A72,normal,38.161861,-121.611621,Isleton,California,0,0,1
2526,A75,A75,normal,33.19587,-117.379483,Oceanside,California,0,0,1
2531,A97,A97,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
2532,A6,A6,normal,37.441883,-122.143019,Palo Alto,California,0,0,1
2536,A46,A46,normal,37.484938,-119.966284,Mariposa,California,0,0,1
2537,A54,A54,normal,39.145725,-121.591355,Marysville,California,0,0,1
2542,A96,A96,normal,34.500831,-117.185876,Apple Valley,California,0,0,1
2544,A99,A99,normal,33.846404,-118.046731,La Palma,California,0,0,1
2545,A88,A88,normal,36.471865,-6.196595,San Fernando,California,0,0,1
2548,A48,A48,normal,33.19587,-117.379483,Oceanside,California,0,0,1
2549,A17,A17,normal,32.61768,-116.187424,Jacumba,California,0,0,1
2560,A62,A62,normal,34.953034,-120.435719,Santa Maria,California,0,0,1
2567,A52,A52,normal,32.61768,-116.187424,Jacumba,California,0,0,1
2573,A58,A58,normal,34.953034,-120.435719,Santa Maria,California,0,0,1
2574,A48,A48,normal,33.19587,-117.379483,Oceanside,California,0,0,1
2576,A24,A24,normal,38.716687,-121.364422,Antelope,California,0,0,1
2581,A23,A23,normal,39.409608,-123.355566,Willits,California,0,0,1
2583,A8,A8,normal,39.409608,-123.355566,Willits,California,0,0,1
2585,A20,A20,normal,39.017396,-122.057748,Arbuckle,California,0,0,1
2605,A53,A53,normal,33.663357,-116.310009,La Quinta,California,0,0,1
2606,A5,A5,normal,34.579434,-118.116461,Palmdale,California,0,0,1
2608,A45,A45,normal,34.500831,-117.185876,Apple Valley,California,0,0,1
2612,A33,A33,normal,38.36408,-122.524149,Glen Ellen,California,0,0,1
2626,A33,A33,normal,32.61768,-116.187424,Jacumba,California,0,0,1
2628,A52,A52,normal,33.683947,-117.794694,Irvine,California,0,0,1
2631,A43,A43,normal,36.977173,-121.899402,Aptos,California,0,0,1
2639,A41,A41,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
2645,A71,A71,normal,33.683947,-117.794694,Irvine,California,0,0,1
2647,A94,A94,lane departure,38.716687,-121.364422,Antelope,California,0,1,1
2650,A56,A56,normal,34.435829,-119.827639,Goleta,California,0,0,1
2655,A60,A60,normal,39.409608,-123.355566,Willits,California,0,0,1
2659,A9,A9,normal,37.957702,-121.29078,Stockton,California,0,0,1
2660,A10,A10,normal,40.761243,-123.994778,Kneeland,California,0,0,1
2662,A92,A92,normal,36.977173,-121.899402,Aptos,California,0,0,1
2665,A2,A2,normal,38.752124,-121.288006,Roseville,California,0,0,1
2670,A32,A32,normal,37.639097,-120.996878,Modesto,California,0,0,1
2675,A82,A82,normal,34.019454,-118.491191,Santa Monica,California,0,0,1
2681,A76,A76,normal,38.161861,-121.611621,Isleton,California,0,0,1
2684,A21,A21,normal,32.61768,-116.187424,Jacumba,California,0,0,1
2689,A8,A8,normal,34.953034,-120.435719,Santa Maria,California,0,0,1
2691,A45,A45,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
2698,A2,A2,normal,37.441883,-122.143019,Palo Alto,California,0,0,1
2700,A53,A53,normal,40.58654,-122.391675,Redding,California,0,0,1
2702,A34,A34,normal,39.409608,-123.355566,Willits,California,0,0,1
2703,A99,A99,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
2709,A49,A49,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
2717,A87,A87,normal,34.354166,-119.059271,Santa Paula,California,0,0,1
2718,A81,A81,normal,34.136119,-117.865339,Glendora,California,0,0,1
2722,A61,A61,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
2723,A27,A27,normal,35.373292,-119.018712,Bakersfield,California,0,0,1
2726,A61,A61,normal,39.409608,-123.355566,Willits,California,0,0,1
2727,A21,A21,normal,38.752124,-121.288006,Roseville,California,0,0,1
2729,A69,A69,normal,36.977173,-121.899402,Aptos,California,0,0,1
2731,A36,A36,normal,41.526509,-124.038407,Klamath,California,0,0,1
2739,A29,A29,normal,37.941325,-122.484704,San Quentin,California,0,0,1
2744,A4,A4,normal,37.484938,-119.966284,Mariposa,California,0,0,1
2747,A59,A59,normal,33.683947,-117.794694,Irvine,California,0,0,1
2749,A93,A93,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
2757,A49,A49,normal,39.409608,-123.355566,Willits,California,0,0,1
2762,A78,A78,normal,32.715329,-117.157255,San Diego,California,0,0,1
2763,A44,A44,normal,36.471865,-6.196595,San Fernando,California,0,0,1
2766,A26,A26,normal,34.44805,-119.242889,Ojai,California,0,0,1
2771,A9,A9,normal,38.130197,-121.272447,Lodi,California,0,0,1
2773,A8,A8,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
2781,A13,A13,normal,34.019454,-118.491191,Santa Monica,California,0,0,1
2782,A4,A4,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
2783,A31,A31,normal,37.962146,-122.345526,San Pablo,California,0,0,1
2804,A8,A8,normal,37.962146,-122.345526,San Pablo,California,0,0,1
2805,A94,A94,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
2807,A31,A31,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
2813,A90,A90,normal,39.017396,-122.057748,Arbuckle,California,0,0,1
2821,A69,A69,normal,36.977173,-121.899402,Aptos,California,0,0,1
2824,A89,A89,normal,37.962146,-122.345526,San Pablo,California,0,0,1
2826,A40,A40,normal,39.017396,-122.057748,Arbuckle,California,0,0,1
2829,A86,A86,normal,34.579434,-118.116461,Palmdale,California,0,0,1
2832,A76,A76,normal,33.743076,-117.109197,Homeland,California,0,0,1
2837,A10,A10,normal,39.409608,-123.355566,Willits,California,0,0,1
2839,A65,A65,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
2842,A81,A81,normal,34.953034,-120.435719,Santa Maria,California,0,0,1
2847,A19,A19,normal,38.799703,-121.720574,Knights Landing,California,0,0,1
2850,A23,A23,normal,35.373292,-119.018712,Bakersfield,California,0,0,1
2866,A43,A43,normal,37.639097,-120.996878,Modesto,California,0,0,1
2881,A17,A17,normal,37.957702,-121.29078,Stockton,California,0,0,1
2885,A86,A86,unsafe following distance,41.526509,-124.038407,Klamath,California,0,1,1
2889,A77,A77,normal,35.373292,-119.018712,Bakersfield,California,0,0,1
2890,A41,A41,normal,37.957702,-121.29078,Stockton,California,0,0,1
2898,A51,A51,normal,34.579434,-118.116461,Palmdale,California,0,0,1
2906,A6,A6,normal,34.106676,-117.806726,San Dimas,California,0,0,1
2909,A100,A100,normal,32.715329,-117.157255,San Diego,California,0,0,1
2912,A35,A35,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
2925,A75,A75,normal,37.941325,-122.484704,San Quentin,California,0,0,1
2927,A20,A20,normal,38.693723,-119.779683,Markleeville,California,0,0,1
2934,A97,A97,normal,36.977173,-121.899402,Aptos,California,0,0,1
2937,A59,A59,normal,32.715329,-117.157255,San Diego,California,0,0,1
2938,A35,A35,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
2942,A100,A100,normal,32.715329,-117.157255,San Diego,California,0,0,1
2944,A74,A74,normal,37.639097,-120.996878,Modesto,California,0,0,1
2945,A18,A18,normal,34.500831,-117.185876,Apple Valley,California,0,0,1
2953,A81,A81,normal,37.484938,-119.966284,Mariposa,California,0,0,1
2959,A78,A78,normal,35.098865,-120.612393,Oceano,California,0,0,1
2965,A21,A21,normal,33.19587,-117.379483,Oceanside,California,0,0,1
2966,A63,A63,normal,33.846404,-118.046731,La Palma,California,0,0,1
2968,A13,A13,normal,38.716687,-121.364422,Antelope,California,0,0,1
2973,A20,A20,normal,39.017396,-122.057748,Arbuckle,California,0,0,1
2974,A39,A39,normal,39.409608,-123.355566,Willits,California,0,0,1
2976,A49,A49,normal,34.44805,-119.242889,Ojai,California,0,0,1
2982,A64,A64,normal,37.941325,-122.484704,San Quentin,California,0,0,1
2983,A64,A64,normal,34.500831,-117.185876,Apple Valley,California,0,0,1
2995,A76,A76,normal,38.161861,-121.611621,Isleton,California,0,0,1
3003,A84,A84,normal,33.663357,-116.310009,La Quinta,California,0,0,1
3004,A93,A93,normal,34.106676,-117.806726,San Dimas,California,0,0,1
3010,A58,A58,normal,35.373292,-119.018712,Bakersfield,California,0,0,1
3013,A63,A63,normal,36.471865,-6.196595,San Fernando,California,0,0,1
3019,A22,A22,normal,39.409608,-123.355566,Willits,California,0,0,1
3021,A95,A95,normal,38.019366,-122.134132,Martinez,California,0,0,1
3022,A9,A9,normal,38.716687,-121.364422,Antelope,California,0,0,1
3024,A26,A26,normal,39.409608,-123.355566,Willits,California,0,0,1
3037,A19,A19,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
3043,A51,A51,normal,34.106676,-117.806726,San Dimas,California,0,0,1
3048,A75,A75,normal,32.811161,-115.380264,Holtville,California,0,0,1
3051,A6,A6,normal,38.805462,-123.017223,Cloverdale,California,0,0,1
3059,A14,A14,normal,37.957702,-121.29078,Stockton,California,0,0,1
3064,A63,A63,normal,39.409608,-123.355566,Willits,California,0,0,1
3070,A30,A30,normal,34.44805,-119.242889,Ojai,California,0,0,1
3072,A42,A42,normal,36.977173,-121.899402,Aptos,California,0,0,1
3075,A50,A50,normal,32.715329,-117.157255,San Diego,California,0,0,1
3088,A69,A69,normal,36.977173,-121.899402,Aptos,California,0,0,1
3098,A54,A54,normal,37.484938,-119.966284,Mariposa,California,0,0,1
3100,A90,A90,normal,32.61768,-116.187424,Jacumba,California,0,0,1
3103,A86,A86,normal,38.716687,-121.364422,Antelope,California,0,0,1
3105,A32,A32,normal,34.579434,-118.116461,Palmdale,California,0,0,1
3116,A51,A51,normal,38.130197,-121.272447,Lodi,California,0,0,1
3117,A16,A16,normal,37.968812,-121.668008,Knightsen,California,0,0,1
3118,A13,A13,normal,39.409608,-123.355566,Willits,California,0,0,1
3121,A88,A88,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
3131,A20,A20,normal,39.017396,-122.057748,Arbuckle,California,0,0,1
3132,A69,A69,normal,32.715329,-117.157255,San Diego,California,0,0,1
3147,A72,A72,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
3148,A99,A99,normal,34.500831,-117.185876,Apple Valley,California,0,0,1
3151,A61,A61,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
3154,A52,A52,normal,38.36408,-122.524149,Glen Ellen,California,0,0,1
3157,A68,A68,normal,33.743076,-117.109197,Homeland,California,0,0,1
3161,A55,A55,normal,34.579434,-118.116461,Palmdale,California,0,0,1
3167,A36,A36,normal,34.579434,-118.116461,Palmdale,California,0,0,1
3170,A39,A39,normal,39.017396,-122.057748,Arbuckle,California,0,0,1
3171,A48,A48,normal,38.752124,-121.288006,Roseville,California,0,0,1
3172,A77,A77,normal,39.145725,-121.591355,Marysville,California,0,0,1
3182,A50,A50,normal,37.484938,-119.966284,Mariposa,California,0,0,1
3184,A22,A22,normal,34.500831,-117.185876,Apple Valley,California,0,0,1
3189,A39,A39,normal,37.962146,-122.345526,San Pablo,California,0,0,1
3193,A24,A24,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
3194,A95,A95,normal,34.500831,-117.185876,Apple Valley,California,0,0,1
3195,A47,A47,normal,38.716687,-121.364422,Antelope,California,0,0,1
3196,A88,A88,normal,38.799703,-121.720574,Knights Landing,California,0,0,1
3210,A83,A83,normal,37.441883,-122.143019,Palo Alto,California,0,0,1
3212,A75,A75,normal,34.106676,-117.806726,San Dimas,California,0,0,1
3215,A69,A69,normal,34.500831,-117.185876,Apple Valley,California,0,0,1
3222,A65,A65,normal,34.500831,-117.185876,Apple Valley,California,0,0,1
3230,A64,A64,normal,33.743076,-117.109197,Homeland,California,0,0,1
3231,A26,A26,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
3238,A98,A98,normal,39.017396,-122.057748,Arbuckle,California,0,0,1
3241,A67,A67,lane departure,38.440467,-122.714431,Santa Rosa,California,0,1,1
3242,A27,A27,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
3247,A61,A61,normal,35.373292,-119.018712,Bakersfield,California,0,0,1
3249,A94,A94,normal,32.811161,-115.380264,Holtville,California,0,0,1
3250,A8,A8,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
3253,A19,A19,normal,36.977173,-121.899402,Aptos,California,0,0,1
3258,A63,A63,normal,41.526509,-124.038407,Klamath,California,0,0,1
3261,A8,A8,normal,37.962146,-122.345526,San Pablo,California,0,0,1
3272,A3,A3,normal,40.58654,-122.391675,Redding,California,0,0,1
3275,A100,A100,normal,39.230151,-121.136075,Rough and Ready,California,0,0,1
3276,A11,A11,unsafe following distance,36.977173,-121.899402,Aptos,California,0,1,1
3290,A8,A8,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
3291,A48,A48,normal,38.805462,-123.017223,Cloverdale,California,0,0,1
3294,A30,A30,normal,38.019366,-122.134132,Martinez,California,0,0,1
3309,A72,A72,normal,33.846404,-118.046731,La Palma,California,0,0,1
3310,A44,A44,normal,36.471865,-6.196595,San Fernando,California,0,0,1
3311,A7,A7,normal,36.471865,-6.196595,San Fernando,California,0,0,1
3317,A39,A39,normal,36.977173,-121.899402,Aptos,California,0,0,1
3329,A25,A25,normal,33.19587,-117.379483,Oceanside,California,0,0,1
3335,A91,A91,normal,34.500831,-117.185876,Apple Valley,California,0,0,1
3340,A63,A63,normal,37.957702,-121.29078,Stockton,California,0,0,1
3348,A53,A53,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
3350,A76,A76,normal,33.846404,-118.046731,La Palma,California,0,0,1
3351,A32,A32,normal,41.526509,-124.038407,Klamath,California,0,0,1
3355,A82,A82,normal,38.297538,-122.286865,Napa,California,0,0,1
3356,A41,A41,normal,40.761243,-123.994778,Kneeland,California,0,0,1
